"","bee.species","plant.species","max_prob","bee.names","plant.names"
"1625","11","87",2e-04,"Andrena hypoleuca","Trifolium willdenovii"
"1626","11","88",0.0012,"Andrena hypoleuca","Frankenia salina"
"1627","11","89",0.001,"Andrena hypoleuca","Phacelia cicutaria var. hispida"
"1628","11","9",0.005,"Andrena hypoleuca","Foeniculum vulgare"
"1629","11","90",0.0014,"Andrena hypoleuca","Phacelia distans"
"1630","11","91",0.001,"Andrena hypoleuca","Phacelia grandiflora"
"1631","11","92",8e-04,"Andrena hypoleuca","Phacelia hubbyi"
"1632","11","93",9e-04,"Andrena hypoleuca","Phacelia ramosissima"
"1633","11","94",8e-04,"Andrena hypoleuca","Phacelia viscida var. viscida"
"1634","11","95",3e-04,"Andrena hypoleuca","Marrubium vulgare"
"1635","11","96",3e-04,"Andrena hypoleuca","Salvia columbariae"
"1636","11","97",4e-04,"Andrena hypoleuca","Salvia leucophylla"
"1637","11","98",3e-04,"Andrena hypoleuca","Salvia mellifera"
"1638","11","99",3e-04,"Andrena hypoleuca","Stachys bullata"
"1639","110","1",0.0067,"Ashmeadiella opuntiae","Carpobrotus chilensis"
"1640","110","10",0.006,"Ashmeadiella opuntiae","Asclepias fascicularis"
"1641","110","100",0.0022,"Ashmeadiella opuntiae","Lythrum californicum"
"1642","110","101",0.0021,"Ashmeadiella opuntiae","Lythrum hyssopifolia"
"1643","110","102",0.0018,"Ashmeadiella opuntiae","Abronia maritima"
"1644","110","103",0.0018,"Ashmeadiella opuntiae","Abronia umbellata var. umbellata"
"1645","110","104",0.0068,"Ashmeadiella opuntiae","Clarkia davyi"
"1646","110","105",0.0057,"Ashmeadiella opuntiae","Clarkia epilobioides"
"1647","110","106",0.0059,"Ashmeadiella opuntiae","Clarkia purpurea subsp. quadrivulnera"
"1648","110","107",0.0017,"Ashmeadiella opuntiae","Clarkia unguiculata"
"1649","110","108",0.0092,"Ashmeadiella opuntiae","Oxalis californica"
"1650","110","109",0.0091,"Ashmeadiella opuntiae","Oxalis corniculata"
"1651","110","11",0.0063,"Ashmeadiella opuntiae","Achillea millefolium"
"1652","110","110",0.0085,"Ashmeadiella opuntiae","Oxalis pes-caprae"
"1653","110","111",0.022,"Ashmeadiella opuntiae","Dendromecon harfordii"
"1654","110","112",0.0065,"Ashmeadiella opuntiae","Eschscholzia californica"
"1655","110","113",0.0058,"Ashmeadiella opuntiae","Eschscholzia ramosa"
"1656","110","114",0.002,"Ashmeadiella opuntiae","Keckiella cordifolia"
"1657","110","115",0.006,"Ashmeadiella opuntiae","Ceanothus arboreus"
"1658","110","116",0.0058,"Ashmeadiella opuntiae","Heteromeles arbutifolia"
"1659","110","117",0.006,"Ashmeadiella opuntiae","Rosa californica"
"1660","110","118",0.0026,"Ashmeadiella opuntiae","Solanum douglasii"
"1661","110","119",0.0019,"Ashmeadiella opuntiae","Solanum elaeagnifolium"
"1662","110","12",0.0071,"Ashmeadiella opuntiae","Anthemis cotula"
"1663","110","120",0.0018,"Ashmeadiella opuntiae","Solanum wallacei"
"1664","110","121",0.0051,"Ashmeadiella opuntiae","Calochortus albus"
"1665","110","122",0.0064,"Ashmeadiella opuntiae","Calochortus catalinae"
"1666","110","123",0.0208,"Ashmeadiella opuntiae","Calochortus luteus"
"1667","110","124",0.0055,"Ashmeadiella opuntiae","Ceanothus megacarpus var. insularis"
"1668","110","125",0.0019,"Ashmeadiella opuntiae","Lupinus albifrons var. albifrons"
"1669","110","126",0.002,"Ashmeadiella opuntiae","Raphanus raphanistrum"
"1670","110","13",0.022,"Ashmeadiella opuntiae","Centaurea benedicta"
"1671","110","14",0.0226,"Ashmeadiella opuntiae","Centaurea melitensis"
"1672","110","15",0.0226,"Ashmeadiella opuntiae","Centaurea solstitialis"
"1673","110","16",0.0069,"Ashmeadiella opuntiae","Cichorium intybus"
"1674","110","17",0.0055,"Ashmeadiella opuntiae","Cirsium brevistylum"
"1675","110","18",0.0066,"Ashmeadiella opuntiae","Cirsium occidentale var. californicum"
"1676","110","19",0.0064,"Ashmeadiella opuntiae","Cirsium occidentale var. occidentale"
"1677","110","2",0.0208,"Ashmeadiella opuntiae","Carpobrotus edulis"
"1678","110","20",0.0059,"Ashmeadiella opuntiae","Cirsium vulgare"
"1679","110","21",0.0051,"Ashmeadiella opuntiae","Corethrogyne filaginifolia"
"1680","110","22",0.0205,"Ashmeadiella opuntiae","Encelia californica"
"1681","110","23",0.007,"Ashmeadiella opuntiae","Erigeron bonariensis"
"1682","110","24",0.0059,"Ashmeadiella opuntiae","Erigeron canadensis"
"1683","110","25",0.0064,"Ashmeadiella opuntiae","Erigeron foliosus var. foliosus"
"1684","110","26",0.0061,"Ashmeadiella opuntiae","Erigeron glaucus"
"1685","110","27",0,"Ashmeadiella opuntiae","Erigeron sanctarum"
"1686","110","28",0.0062,"Ashmeadiella opuntiae","Erigeron sumatrensis"
"1687","110","29",0.0214,"Ashmeadiella opuntiae","Glebionis coronaria"
"1688","110","3",0.0062,"Ashmeadiella opuntiae","Mesembryanthemum crystallinum"
"1689","110","30",0.0232,"Ashmeadiella opuntiae","Helianthus annuus"
"1690","110","31",0.0215,"Ashmeadiella opuntiae","Helminthotheca echioides"
"1691","110","32",0.0226,"Ashmeadiella opuntiae","Heterotheca grandiflora"
"1692","110","33",0.022,"Ashmeadiella opuntiae","Layia platyglossa"
"1693","110","34",0.0199,"Ashmeadiella opuntiae","Lepidospartum squamatum"
"1694","110","35",0.0054,"Ashmeadiella opuntiae","Pseudognaphalium beneolens"
"1695","110","36",0.0046,"Ashmeadiella opuntiae","Pseudognaphalium biolettii"
"1696","110","37",0.0059,"Ashmeadiella opuntiae","Pseudognaphalium californicum"
"1697","110","38",0.0062,"Ashmeadiella opuntiae","Pseudognaphalium luteoalbum"
"1698","110","39",0.0059,"Ashmeadiella opuntiae","Pseudognaphalium microcephalum"
"1699","110","4",0.0068,"Ashmeadiella opuntiae","Mesembryanthemum nodiflorum"
"1700","110","40",0.0061,"Ashmeadiella opuntiae","Pseudognaphalium ramosissimum"
"1701","110","41",0.0227,"Ashmeadiella opuntiae","Pseudognaphalium stramineum"
"1702","110","42",0.0215,"Ashmeadiella opuntiae","Sonchus asper subsp. asper"
"1703","110","43",0.0216,"Ashmeadiella opuntiae","Sonchus oleraceus"
"1704","110","44",0.0064,"Ashmeadiella opuntiae","Stephanomeria cichoriacea"
"1705","110","45",0.0051,"Ashmeadiella opuntiae","Stephanomeria diegensis"
"1706","110","46",0.0056,"Ashmeadiella opuntiae","Stephanomeria exigua ssp. coronaria"
"1707","110","47",0.0051,"Ashmeadiella opuntiae","Stephanomeria virgata subsp. virgata"
"1708","110","48",0.0057,"Ashmeadiella opuntiae","Symphyotrichum chilense"
"1709","110","49",0.0064,"Ashmeadiella opuntiae","Symphyotrichum subulatum"
"1710","110","5",0.0058,"Ashmeadiella opuntiae","Rhus integrifolia"
"1711","110","50",0.0218,"Ashmeadiella opuntiae","Venegasia carpesioides"
"1712","110","51",0.0219,"Ashmeadiella opuntiae","Brassica nigra"
"1713","110","52",0.0224,"Ashmeadiella opuntiae","Brassica rapa"
"1714","110","53",0.006,"Ashmeadiella opuntiae","Cakile maritima"
"1715","110","54",0.0099,"Ashmeadiella opuntiae","Hirschfeldia incana"
"1716","110","55",0.0062,"Ashmeadiella opuntiae","Cylindropuntia prolifera"
"1717","110","56",0.022,"Ashmeadiella opuntiae","Opuntia ficus-indica"
"1718","110","57",0.0206,"Ashmeadiella opuntiae","Opuntia littoralis"
"1719","110","58",0.0212,"Ashmeadiella opuntiae","Opuntia oricola"
"1720","110","59",0.0215,"Ashmeadiella opuntiae","Crocanthemum greenei"
"1721","110","6",0.0059,"Ashmeadiella opuntiae","Rhus ovata"
"1722","110","60",0.0217,"Ashmeadiella opuntiae","Crocanthemum scoparium"
"1723","110","61",0.0052,"Ashmeadiella opuntiae","Convolvulus arvensis"
"1724","110","62",0.0059,"Ashmeadiella opuntiae","Convolvulus simulans"
"1725","110","63",0.0093,"Ashmeadiella opuntiae","Cucurbita foetidissima"
"1726","110","64",0.0055,"Ashmeadiella opuntiae","Croton setiger"
"1727","110","65",0.0058,"Ashmeadiella opuntiae","Euphorbia maculata"
"1728","110","66",0.007,"Ashmeadiella opuntiae","Euphorbia misera"
"1729","110","67",0.0065,"Ashmeadiella opuntiae","Euphorbia peplus"
"1730","110","68",0.0211,"Ashmeadiella opuntiae","Euphorbia spathulata"
"1731","110","69",0.009,"Ashmeadiella opuntiae","Lotus corniculatus"
"1732","110","7",0.0046,"Ashmeadiella opuntiae","Toxicodendron diversilobum"
"1733","110","70",0.0093,"Ashmeadiella opuntiae","Lupinus arboreus"
"1734","110","71",0.0021,"Ashmeadiella opuntiae","Lupinus bicolor"
"1735","110","72",0.0021,"Ashmeadiella opuntiae","Lupinus concinnus"
"1736","110","73",0.0014,"Ashmeadiella opuntiae","Lupinus hirsutissimus"
"1737","110","74",0.0018,"Ashmeadiella opuntiae","Lupinus microcarpus var. microcarpus"
"1738","110","75",0.0016,"Ashmeadiella opuntiae","Lupinus succulentus"
"1739","110","76",0.0017,"Ashmeadiella opuntiae","Lupinus truncatus"
"1740","110","77",0.0088,"Ashmeadiella opuntiae","Medicago polymorpha"
"1741","110","78",0.0014,"Ashmeadiella opuntiae","Medicago sativa"
"1742","110","79",0.0018,"Ashmeadiella opuntiae","Trifolium albopurpureum"
"1743","110","8",0.0062,"Ashmeadiella opuntiae","Daucus pusillus"
"1744","110","80",0.0018,"Ashmeadiella opuntiae","Trifolium ciliolatum"
"1745","110","81",0.0015,"Ashmeadiella opuntiae","Trifolium depauperatum var. truncatum"
"1746","110","82",0.0015,"Ashmeadiella opuntiae","Trifolium fucatum"
"1747","110","83",0.0018,"Ashmeadiella opuntiae","Trifolium gracilentum"
"1748","110","84",0.0021,"Ashmeadiella opuntiae","Trifolium macraei"
"1749","110","85",0.0017,"Ashmeadiella opuntiae","Trifolium microcephalum"
"1750","110","86",0.002,"Ashmeadiella opuntiae","Trifolium variegatum var. major"
"1751","110","87",0.0016,"Ashmeadiella opuntiae","Trifolium willdenovii"
"1752","110","88",0.0063,"Ashmeadiella opuntiae","Frankenia salina"
"1753","110","89",0.006,"Ashmeadiella opuntiae","Phacelia cicutaria var. hispida"
"1754","110","9",0.0227,"Ashmeadiella opuntiae","Foeniculum vulgare"
"1755","110","90",0.0064,"Ashmeadiella opuntiae","Phacelia distans"
"1756","110","91",0.0061,"Ashmeadiella opuntiae","Phacelia grandiflora"
"1757","110","92",0.0059,"Ashmeadiella opuntiae","Phacelia hubbyi"
"1758","110","93",0.0056,"Ashmeadiella opuntiae","Phacelia ramosissima"
"1759","110","94",0.0057,"Ashmeadiella opuntiae","Phacelia viscida var. viscida"
"1760","110","95",0.002,"Ashmeadiella opuntiae","Marrubium vulgare"
"1761","110","96",0.0021,"Ashmeadiella opuntiae","Salvia columbariae"
"1762","110","97",0.0019,"Ashmeadiella opuntiae","Salvia leucophylla"
"1763","110","98",0.0018,"Ashmeadiella opuntiae","Salvia mellifera"
"1764","110","99",0.0017,"Ashmeadiella opuntiae","Stachys bullata"
"1765","111","1",6e-04,"Ashmeadiella timberlakei","Carpobrotus chilensis"
"1766","111","10",5e-04,"Ashmeadiella timberlakei","Asclepias fascicularis"
"1767","111","100",0,"Ashmeadiella timberlakei","Lythrum californicum"
"1768","111","101",1e-04,"Ashmeadiella timberlakei","Lythrum hyssopifolia"
"1769","111","102",2e-04,"Ashmeadiella timberlakei","Abronia maritima"
"1770","111","103",2e-04,"Ashmeadiella timberlakei","Abronia umbellata var. umbellata"
"1771","111","104",5e-04,"Ashmeadiella timberlakei","Clarkia davyi"
"1772","111","105",4e-04,"Ashmeadiella timberlakei","Clarkia epilobioides"
"1773","111","106",7e-04,"Ashmeadiella timberlakei","Clarkia purpurea subsp. quadrivulnera"
"1774","111","107",2e-04,"Ashmeadiella timberlakei","Clarkia unguiculata"
"1775","111","108",7e-04,"Ashmeadiella timberlakei","Oxalis californica"
"1776","111","109",9e-04,"Ashmeadiella timberlakei","Oxalis corniculata"
"1777","111","11",3e-04,"Ashmeadiella timberlakei","Achillea millefolium"
"1778","111","110",7e-04,"Ashmeadiella timberlakei","Oxalis pes-caprae"
"1779","111","111",0.0023,"Ashmeadiella timberlakei","Dendromecon harfordii"
"1780","111","112",5e-04,"Ashmeadiella timberlakei","Eschscholzia californica"
"1781","111","113",6e-04,"Ashmeadiella timberlakei","Eschscholzia ramosa"
"1782","111","114",5e-04,"Ashmeadiella timberlakei","Keckiella cordifolia"
"1783","111","115",8e-04,"Ashmeadiella timberlakei","Ceanothus arboreus"
"1784","111","116",7e-04,"Ashmeadiella timberlakei","Heteromeles arbutifolia"
"1785","111","117",5e-04,"Ashmeadiella timberlakei","Rosa californica"
"1786","111","118",4e-04,"Ashmeadiella timberlakei","Solanum douglasii"
"1787","111","119",2e-04,"Ashmeadiella timberlakei","Solanum elaeagnifolium"
"1788","111","12",5e-04,"Ashmeadiella timberlakei","Anthemis cotula"
"1789","111","120",3e-04,"Ashmeadiella timberlakei","Solanum wallacei"
"1790","111","121",4e-04,"Ashmeadiella timberlakei","Calochortus albus"
"1791","111","122",6e-04,"Ashmeadiella timberlakei","Calochortus catalinae"
"1792","111","123",0.0019,"Ashmeadiella timberlakei","Calochortus luteus"
"1793","111","124",8e-04,"Ashmeadiella timberlakei","Ceanothus megacarpus var. insularis"
"1794","111","125",3e-04,"Ashmeadiella timberlakei","Lupinus albifrons var. albifrons"
"1795","111","126",2e-04,"Ashmeadiella timberlakei","Raphanus raphanistrum"
"1796","111","13",0.0023,"Ashmeadiella timberlakei","Centaurea benedicta"
"1797","111","14",0.0027,"Ashmeadiella timberlakei","Centaurea melitensis"
"1798","111","15",0.0023,"Ashmeadiella timberlakei","Centaurea solstitialis"
"1799","111","16",4e-04,"Ashmeadiella timberlakei","Cichorium intybus"
"1800","111","17",6e-04,"Ashmeadiella timberlakei","Cirsium brevistylum"
"1801","111","18",4e-04,"Ashmeadiella timberlakei","Cirsium occidentale var. californicum"
"1802","111","19",5e-04,"Ashmeadiella timberlakei","Cirsium occidentale var. occidentale"
"1803","111","2",0.0028,"Ashmeadiella timberlakei","Carpobrotus edulis"
"1804","111","20",5e-04,"Ashmeadiella timberlakei","Cirsium vulgare"
"1805","111","21",7e-04,"Ashmeadiella timberlakei","Corethrogyne filaginifolia"
"1806","111","22",0.0023,"Ashmeadiella timberlakei","Encelia californica"
"1807","111","23",5e-04,"Ashmeadiella timberlakei","Erigeron bonariensis"
"1808","111","24",0.0011,"Ashmeadiella timberlakei","Erigeron canadensis"
"1809","111","25",6e-04,"Ashmeadiella timberlakei","Erigeron foliosus var. foliosus"
"1810","111","26",6e-04,"Ashmeadiella timberlakei","Erigeron glaucus"
"1811","111","27",0,"Ashmeadiella timberlakei","Erigeron sanctarum"
"1812","111","28",6e-04,"Ashmeadiella timberlakei","Erigeron sumatrensis"
"1813","111","29",0.0021,"Ashmeadiella timberlakei","Glebionis coronaria"
"1814","111","3",5e-04,"Ashmeadiella timberlakei","Mesembryanthemum crystallinum"
"1815","111","30",0.0023,"Ashmeadiella timberlakei","Helianthus annuus"
"1816","111","31",0.0024,"Ashmeadiella timberlakei","Helminthotheca echioides"
"1817","111","32",0.003,"Ashmeadiella timberlakei","Heterotheca grandiflora"
"1818","111","33",0.0024,"Ashmeadiella timberlakei","Layia platyglossa"
"1819","111","34",0.0023,"Ashmeadiella timberlakei","Lepidospartum squamatum"
"1820","111","35",4e-04,"Ashmeadiella timberlakei","Pseudognaphalium beneolens"
"1821","111","36",7e-04,"Ashmeadiella timberlakei","Pseudognaphalium biolettii"
"1822","111","37",6e-04,"Ashmeadiella timberlakei","Pseudognaphalium californicum"
"1823","111","38",5e-04,"Ashmeadiella timberlakei","Pseudognaphalium luteoalbum"
"1824","111","39",5e-04,"Ashmeadiella timberlakei","Pseudognaphalium microcephalum"
"1825","111","4",3e-04,"Ashmeadiella timberlakei","Mesembryanthemum nodiflorum"
"1826","111","40",9e-04,"Ashmeadiella timberlakei","Pseudognaphalium ramosissimum"
"1827","111","41",0.0024,"Ashmeadiella timberlakei","Pseudognaphalium stramineum"
"1828","111","42",0.003,"Ashmeadiella timberlakei","Sonchus asper subsp. asper"
"1829","111","43",0.0027,"Ashmeadiella timberlakei","Sonchus oleraceus"
"1830","111","44",7e-04,"Ashmeadiella timberlakei","Stephanomeria cichoriacea"
"1831","111","45",6e-04,"Ashmeadiella timberlakei","Stephanomeria diegensis"
"1832","111","46",6e-04,"Ashmeadiella timberlakei","Stephanomeria exigua ssp. coronaria"
"1833","111","47",2e-04,"Ashmeadiella timberlakei","Stephanomeria virgata subsp. virgata"
"1834","111","48",5e-04,"Ashmeadiella timberlakei","Symphyotrichum chilense"
"1835","111","49",6e-04,"Ashmeadiella timberlakei","Symphyotrichum subulatum"
"1836","111","5",4e-04,"Ashmeadiella timberlakei","Rhus integrifolia"
"1837","111","50",0.0026,"Ashmeadiella timberlakei","Venegasia carpesioides"
"1838","111","51",0.0024,"Ashmeadiella timberlakei","Brassica nigra"
"1839","111","52",0.0023,"Ashmeadiella timberlakei","Brassica rapa"
"1840","111","53",8e-04,"Ashmeadiella timberlakei","Cakile maritima"
"1841","111","54",7e-04,"Ashmeadiella timberlakei","Hirschfeldia incana"
"1842","111","55",4e-04,"Ashmeadiella timberlakei","Cylindropuntia prolifera"
"1843","111","56",0.0019,"Ashmeadiella timberlakei","Opuntia ficus-indica"
"1844","111","57",0.0026,"Ashmeadiella timberlakei","Opuntia littoralis"
"1845","111","58",0.0027,"Ashmeadiella timberlakei","Opuntia oricola"
"1846","111","59",0.0029,"Ashmeadiella timberlakei","Crocanthemum greenei"
"1847","111","6",5e-04,"Ashmeadiella timberlakei","Rhus ovata"
"1848","111","60",0.0024,"Ashmeadiella timberlakei","Crocanthemum scoparium"
"1849","111","61",8e-04,"Ashmeadiella timberlakei","Convolvulus arvensis"
"1850","111","62",7e-04,"Ashmeadiella timberlakei","Convolvulus simulans"
"1851","111","63",8e-04,"Ashmeadiella timberlakei","Cucurbita foetidissima"
"1852","111","64",6e-04,"Ashmeadiella timberlakei","Croton setiger"
"1853","111","65",3e-04,"Ashmeadiella timberlakei","Euphorbia maculata"
"1854","111","66",7e-04,"Ashmeadiella timberlakei","Euphorbia misera"
"1855","111","67",6e-04,"Ashmeadiella timberlakei","Euphorbia peplus"
"1856","111","68",0.0025,"Ashmeadiella timberlakei","Euphorbia spathulata"
"1857","111","69",7e-04,"Ashmeadiella timberlakei","Lotus corniculatus"
"1858","111","7",6e-04,"Ashmeadiella timberlakei","Toxicodendron diversilobum"
"1859","111","70",6e-04,"Ashmeadiella timberlakei","Lupinus arboreus"
"1860","111","71",1e-04,"Ashmeadiella timberlakei","Lupinus bicolor"
"1861","111","72",2e-04,"Ashmeadiella timberlakei","Lupinus concinnus"
"1862","111","73",2e-04,"Ashmeadiella timberlakei","Lupinus hirsutissimus"
"1863","111","74",1e-04,"Ashmeadiella timberlakei","Lupinus microcarpus var. microcarpus"
"1864","111","75",1e-04,"Ashmeadiella timberlakei","Lupinus succulentus"
"1865","111","76",2e-04,"Ashmeadiella timberlakei","Lupinus truncatus"
"1866","111","77",8e-04,"Ashmeadiella timberlakei","Medicago polymorpha"
"1867","111","78",2e-04,"Ashmeadiella timberlakei","Medicago sativa"
"1868","111","79",2e-04,"Ashmeadiella timberlakei","Trifolium albopurpureum"
"1869","111","8",4e-04,"Ashmeadiella timberlakei","Daucus pusillus"
"1870","111","80",1e-04,"Ashmeadiella timberlakei","Trifolium ciliolatum"
"1871","111","81",2e-04,"Ashmeadiella timberlakei","Trifolium depauperatum var. truncatum"
"1872","111","82",3e-04,"Ashmeadiella timberlakei","Trifolium fucatum"
"1873","111","83",2e-04,"Ashmeadiella timberlakei","Trifolium gracilentum"
"1874","111","84",2e-04,"Ashmeadiella timberlakei","Trifolium macraei"
"1875","111","85",1e-04,"Ashmeadiella timberlakei","Trifolium microcephalum"
"1876","111","86",1e-04,"Ashmeadiella timberlakei","Trifolium variegatum var. major"
"1877","111","87",2e-04,"Ashmeadiella timberlakei","Trifolium willdenovii"
"1878","111","88",5e-04,"Ashmeadiella timberlakei","Frankenia salina"
"1879","111","89",5e-04,"Ashmeadiella timberlakei","Phacelia cicutaria var. hispida"
"1880","111","9",0.0024,"Ashmeadiella timberlakei","Foeniculum vulgare"
"1881","111","90",7e-04,"Ashmeadiella timberlakei","Phacelia distans"
"1882","111","91",5e-04,"Ashmeadiella timberlakei","Phacelia grandiflora"
"1883","111","92",3e-04,"Ashmeadiella timberlakei","Phacelia hubbyi"
"1884","111","93",3e-04,"Ashmeadiella timberlakei","Phacelia ramosissima"
"1885","111","94",4e-04,"Ashmeadiella timberlakei","Phacelia viscida var. viscida"
"1886","111","95",2e-04,"Ashmeadiella timberlakei","Marrubium vulgare"
